"Date","Apple","Google","MSFT","Increase"
"2012-12-04",575.849976,691.030028,26.370001,FALSE
"2012-12-05",538.790009,687.819984,26.67,FALSE
"2012-12-06",547.239975,691.130025,26.73,TRUE
"2012-12-07",533.250015,684.210011,26.459999,FALSE
"2012-12-10",529.819977,685.419982,26.940001,FALSE
"2012-12-11",541.390015,696.880007,27.32,TRUE
"2012-12-12",539,697.55999,27.24,FALSE
"2012-12-13",529.689987,702.699987,27.110001,FALSE
"2012-12-14",509.789986,701.960005,26.809999,FALSE
"2012-12-17",518.829979,720.780034,27.1,TRUE
"2012-12-18",533.900017,721.070027,27.559999,TRUE
"2012-12-19",526.30999,720.109989,27.309999,FALSE
"2012-12-20",521.730019,722.359995,27.68,FALSE
"2012-12-21",519.330017,715.629976,27.450001,FALSE
"2012-12-24",520.169983,709.500004,27.059999,TRUE
"2012-12-26",512.999992,708.870019,26.860001,FALSE
"2012-12-27",515.060013,706.290021,26.959999,TRUE
"2012-12-28",509.589981,700.009992,26.549999,FALSE
"2012-12-31",532.169991,707.379995,26.709999,TRUE
"2013-01-02",549.029976,723.250034,27.620001,TRUE
"2013-01-03",542.099991,723.670024,27.25,FALSE
"2013-01-04",526.999992,737.96998,26.74,FALSE
"2013-01-07",523.900002,734.749998,26.690001,FALSE
"2013-01-08",525.31002,733.300033,26.549999,TRUE
"2013-01-09",517.100006,738.120037,26.700001,FALSE
"2013-01-10",523.509979,741.480016,26.459999,TRUE
"2013-01-11",520.300026,739.989992,26.83,FALSE
"2013-01-14",501.750015,723.250034,26.889999,FALSE
"2013-01-15",485.920013,724.929993,27.209999,FALSE
"2013-01-16",506.089981,715.189987,27.040001,TRUE
"2013-01-17",502.680023,711.320021,27.25,FALSE
"2013-01-18",500.000015,704.510004,27.25,FALSE
"2013-01-22",504.770004,702.870044,27.15,TRUE
"2013-01-23",514.010002,741.500016,27.610001,TRUE
"2013-01-24",450.499977,754.210011,27.629999,FALSE
"2013-01-25",439.880001,753.670024,27.879999,FALSE
"2013-01-28",449.830002,750.730035,27.91,TRUE
"2013-01-29",458.269981,753.680024,28.01,TRUE
"2013-01-30",456.830002,753.83002,27.85,FALSE
"2013-01-31",455.489998,755.689974,27.450001,FALSE
"2013-02-01",453.619995,775.600037,27.93,FALSE
"2013-02-04",442.320004,759.020015,27.440001,FALSE
"2013-02-05",457.840012,765.739973,27.5,TRUE
"2013-02-06",457.350014,770.169987,27.34,FALSE
"2013-02-07",468.220009,773.950017,27.280001,TRUE
"2013-02-08",474.980003,785.370043,27.549999,TRUE
"2013-02-11",479.930023,782.419993,27.860001,TRUE
"2013-02-12",467.900002,780.700035,27.879999,FALSE
"2013-02-13",467.009995,782.859982,28.030001,FALSE
"2013-02-14",466.590012,787.819983,28.040001,FALSE
"2013-02-15",460.160011,792.889981,28.01,FALSE
"2013-02-19",459.990021,806.850007,28.049999,FALSE
"2013-02-20",448.850006,792.459992,27.870001,FALSE
"2013-02-21",446.060009,795.529978,27.49,FALSE
"2013-02-22",450.809998,799.709998,27.76,TRUE
"2013-02-25",442.799988,790.770033,27.370001,FALSE
"2013-02-26",448.970009,790.129988,27.370001,TRUE
"2013-02-27",444.569988,799.779996,27.809999,FALSE
"2013-02-28",441.400009,801.200022,27.799999,FALSE
"2013-03-01",430.470013,806.190023,27.950001,FALSE
"2013-03-04",420.049988,821.500015,28.15,FALSE
"2013-03-05",431.139988,838.600024,28.35,TRUE
"2013-03-06",425.659996,831.380018,28.09,FALSE
"2013-03-07",430.580002,832.599988,28.139999,TRUE
"2013-03-08",431.720001,831.520014,28,TRUE
"2013-03-11",437.869995,834.819995,27.870001,TRUE
"2013-03-12",428.429993,827.609988,27.91,FALSE
"2013-03-13",428.349991,825.310044,27.92,FALSE
"2013-03-14",432.499992,821.540014,28.139999,TRUE
"2013-03-15",443.660007,814.300008,28.040001,TRUE
"2013-03-18",455.720016,807.789984,28.1,TRUE
"2013-03-19",454.489975,811.320019,28.18,FALSE
"2013-03-20",452.079987,814.709998,28.32,FALSE
"2013-03-21",452.729988,811.260021,28.110001,TRUE
"2013-03-22",461.910011,810.309983,28.25,TRUE
"2013-03-25",463.580009,809.639999,28.16,TRUE
"2013-03-26",461.140007,812.419993,28.16,FALSE
"2013-03-27",452.079987,802.659987,28.370001,FALSE
"2013-03-28",442.660011,794.190011,28.610001,FALSE
"2013-04-01",428.910004,801.190023,28.610001,FALSE
"2013-04-02",429.789997,813.040038,28.799999,TRUE
"2013-04-03",431.989994,806.200022,28.559999,TRUE
"2013-04-04",427.71999,795.069989,28.6,FALSE
"2013-04-05",423.199993,783.050039,28.700001,FALSE
"2013-04-08",426.209995,774.849995,28.59,TRUE
"2013-04-09",426.98,777.649987,29.610001,TRUE
"2013-04-10",435.689999,790.180047,30.280001,TRUE
"2013-04-11",434.329994,790.389981,28.940001,FALSE
"2013-04-12",429.800011,790.04999,28.790001,FALSE
"2013-04-15",419.85001,781.930005,28.690001,FALSE
"2013-04-16",426.240009,793.370031,28.969999,TRUE
"2013-04-17",402.800007,782.55999,28.83,FALSE
"2013-04-18",392.049988,765.91003,28.790001,FALSE
"2013-04-19",390.530006,799.869994,29.77,FALSE
"2013-04-22",398.670006,800.110049,30.83,TRUE
"2013-04-23",406.12999,807.899981,30.6,TRUE
"2013-04-24",405.459988,813.450028,31.76,FALSE
"2013-04-25",408.380001,809.100013,31.940001,TRUE
"2013-04-26",417.199989,801.420017,31.790001,TRUE
"2013-04-29",430.119991,819.060013,32.610001,TRUE
"2013-04-30",442.779987,824.570001,33.099998,TRUE
"2013-05-01",439.290001,820.430041,32.720001,FALSE
"2013-05-02",445.519997,829.61,33.16,TRUE
"2013-05-03",449.980019,845.720034,33.490002,TRUE
"2013-05-06",460.709984,861.550013,33.75,TRUE
"2013-05-07",458.660004,857.229997,33.310001,FALSE
"2013-05-08",463.839989,873.630023,32.990002,TRUE
"2013-05-09",456.769974,871.480015,32.66,FALSE
"2013-05-10",452.969994,880.230045,32.689999,FALSE
"2013-05-13",454.740021,877.529989,33.029999,TRUE
"2013-05-14",443.860012,887.1,33.529999,FALSE
"2013-05-15",428.850002,915.890029,33.849998,FALSE
"2013-05-16",434.580013,903.870017,34.080002,TRUE
"2013-05-17",433.26001,909.18001,34.869999,FALSE
"2013-05-20",442.930004,908.530025,35.080002,TRUE
"2013-05-21",439.659996,906.970002,34.849998,FALSE
"2013-05-22",441.349995,889.420004,34.610001,TRUE
"2013-05-23",442.139999,882.790044,34.150002,TRUE
"2013-05-24",445.150002,873.320031,34.27,TRUE
"2013-05-28",441.44001,881.27002,35.02,FALSE
"2013-05-29",444.949997,868.310031,34.880001,TRUE
"2013-05-30",451.580002,870.760032,35.029999,TRUE
"2013-05-31",449.730026,871.220021,34.900002,FALSE
"2013-06-03",450.720009,867.629987,35.59,TRUE
"2013-06-04",449.30999,859.100012,34.990002,FALSE
"2013-06-05",445.110001,859.699997,34.779999,FALSE
"2013-06-06",438.459995,864.639999,34.959999,FALSE
"2013-06-07",441.810005,879.729996,35.669998,TRUE
"2013-06-10",438.889992,890.220045,35.470001,FALSE
"2013-06-11",437.600002,879.809994,34.84,FALSE
"2013-06-12",432.189999,871.980003,35,FALSE
"2013-06-13",435.959991,877.000002,34.720001,TRUE
"2013-06-14",430.050003,875.039989,34.400002,FALSE
"2013-06-17",432.000008,886.25002,35,TRUE
"2013-06-18",431.769989,900.620035,34.98,FALSE
"2013-06-19",422.999989,900.680034,34.59,FALSE
"2013-06-20",416.840008,884.739996,33.490002,FALSE
"2013-06-21",413.500011,880.930028,33.27,FALSE
"2013-06-24",402.540001,869.789995,33.720001,FALSE
"2013-06-25",402.62999,866.200022,33.669998,TRUE
"2013-06-26",398.069992,873.650023,34.349998,FALSE
"2013-06-27",393.779987,877.07,34.619999,FALSE
"2013-06-28",396.53001,880.370042,34.540001,TRUE
"2013-07-01",409.219994,887.87998,34.360001,TRUE
"2013-07-02",418.490005,882.309994,33.939999,TRUE
"2013-07-03",420.799992,886.430016,34.009998,TRUE
"2013-07-05",417.419994,893.490027,34.209999,FALSE
"2013-07-08",415.050007,905.089987,34.330002,FALSE
"2013-07-09",422.349987,905.239984,34.349998,TRUE
"2013-07-10",420.730003,905.990026,34.700001,FALSE
"2013-07-11",427.289993,920.239984,35.689999,TRUE
"2013-07-12",426.510002,923.000038,35.669998,FALSE
"2013-07-15",427.44001,924.689997,36.169998,TRUE
"2013-07-16",430.199993,919.609999,36.27,TRUE
"2013-07-17",430.310009,918.550025,35.740002,TRUE
"2013-07-18",431.760002,910.680034,35.439999,TRUE
"2013-07-19",424.949993,896.600012,31.4,FALSE
"2013-07-22",426.309998,910.700033,32.009998,TRUE
"2013-07-23",418.98999,903.800019,31.82,FALSE
"2013-07-24",440.510002,902.89998,31.959999,TRUE
"2013-07-25",438.499996,887.699985,31.389999,FALSE
"2013-07-26",440.990013,885.350042,31.620001,TRUE
"2013-07-29",447.790009,882.269995,31.540001,TRUE
"2013-07-30",453.320015,890.920028,31.85,TRUE
"2013-07-31",452.529984,887.749984,31.84,FALSE
"2013-08-01",456.679985,904.220009,31.67,TRUE
"2013-08-02",462.539986,906.570012,31.889999,TRUE
"2013-08-05",469.449997,904.99999,31.700001,TRUE
"2013-08-06",465.250008,896.570012,31.58,FALSE
"2013-08-07",464.979988,890.650035,32.060001,FALSE
"2013-08-08",461.010017,892.660047,32.889999,FALSE
"2013-08-09",454.449974,890.40998,32.700001,FALSE
"2013-08-12",467.360016,885.510038,32.869999,TRUE
"2013-08-13",489.569977,881.25002,32.23,TRUE
"2013-08-14",498.500008,869.809995,32.349998,TRUE
"2013-08-15",497.909981,859.659998,31.790001,FALSE
"2013-08-16",502.330002,856.910005,31.799999,TRUE
"2013-08-19",507.740005,865.650035,31.389999,TRUE
"2013-08-20",501.07,865.41998,31.620001,FALSE
"2013-08-21",502.360016,869.330006,31.610001,TRUE
"2013-08-22",502.959976,873.710021,32.389999,TRUE
"2013-08-23",501.020012,870.209985,34.75,FALSE
"2013-08-26",502.970016,866.390017,34.150002,TRUE
"2013-08-27",488.589981,850.149987,33.259998,FALSE
"2013-08-28",490.899994,848.550026,33.02,TRUE
"2013-08-29",491.700012,855.42998,33.549999,TRUE
"2013-08-30",487.220016,846.900005,33.400002,FALSE
"2013-09-03",488.579994,860.379981,31.879999,TRUE
"2013-09-04",498.690025,871.630011,31.200001,TRUE
"2013-09-05",495.269974,879.560001,31.23,FALSE
"2013-09-06",498.220001,879.58,31.15,TRUE
"2013-09-09",506.169983,888.050037,31.66,TRUE
"2013-09-10",494.639999,888.670022,32.389999,FALSE
"2013-09-11",467.709984,896.190022,32.740002,FALSE
"2013-09-12",472.690018,893.060037,32.689999,TRUE
"2013-09-13",464.899986,889.070012,33.029999,FALSE
"2013-09-16",450.119995,887.759983,32.799999,FALSE
"2013-09-17",455.320007,886.110024,32.93,TRUE
"2013-09-18",464.680008,903.320031,33.32,TRUE
"2013-09-19",472.299995,898.390029,33.639999,TRUE
"2013-09-20",467.410004,903.110036,32.790001,FALSE
"2013-09-23",490.640015,886.500014,32.740002,TRUE
"2013-09-24",489.100006,886.840006,32.450001,FALSE
"2013-09-25",481.530006,877.229996,32.509998,FALSE
"2013-09-26",486.219994,878.169974,32.77,TRUE
"2013-09-27",482.750008,876.390017,33.27,FALSE
"2013-09-30",476.749977,875.910029,33.279999,FALSE
"2013-10-01",487.960007,887.000002,33.580002,TRUE
"2013-10-02",489.55999,887.990039,33.919998,TRUE
"2013-10-03",483.409996,876.090024,33.860001,FALSE
"2013-10-04",483.030014,872.349994,33.880001,FALSE
"2013-10-07",487.750015,865.740033,33.299999,TRUE
"2013-10-08",480.93998,853.670023,33.009998,FALSE
"2013-10-09",486.589989,855.86003,33.07,TRUE
"2013-10-10",489.639992,868.239972,33.759998,TRUE
"2013-10-11",492.809998,871.990002,34.130001,TRUE
"2013-10-14",496.039978,876.110024,34.450001,TRUE
"2013-10-15",498.679985,882.010002,34.490002,TRUE
"2013-10-16",501.110001,898.029977,34.639999,TRUE
"2013-10-17",504.499985,888.790019,34.919998,TRUE
"2013-10-18",508.889992,1011.410015,34.959999,TRUE
"2013-10-21",521.360023,1003.30003,34.990002,TRUE
"2013-10-22",519.870003,1007.000001,34.580002,FALSE
"2013-10-23",524.959999,1031.409954,33.759998,TRUE
"2013-10-24",531.910011,1025.549975,33.720001,TRUE
"2013-10-25",525.960022,1015.200044,35.73,FALSE
"2013-10-28",529.880005,1014.999988,35.57,TRUE
"2013-10-29",516.680023,1036.239958,35.52,FALSE
"2013-10-30",524.900024,1030.419978,35.540001,TRUE
"2013-10-31",522.699974,1030.579974,35.41,FALSE
"2013-11-01",520.030006,1027.04006,35.529999,FALSE
"2013-11-04",526.75,1026.109961,35.939999,TRUE
"2013-11-05",525.449997,1021.520012,36.639999,FALSE
"2013-11-06",520.920013,1022.750043,38.18,FALSE
"2013-11-07",512.490021,1007.950038,37.5,FALSE
"2013-11-08",520.560005,1016.030024,37.779999,TRUE
"2013-11-11",519.050011,1010.590035,37.59,FALSE
"2013-11-12",520.009979,1011.780006,37.360001,TRUE
"2013-11-13",520.63002,1032.47005,38.16,TRUE
"2013-11-14",528.160019,1035.229982,38.02,TRUE
"2013-11-15",524.990013,1033.560023,37.84,FALSE
"2013-11-18",518.629974,1031.54995,37.200001,FALSE
"2013-11-19",519.549995,1025.199983,36.740002,TRUE
"2013-11-20",514.999985,1022.309993,37.080002,FALSE
"2013-11-21",521.139992,1034.070011,37.400002,TRUE
"2013-11-22",519.799988,1031.890064,37.57,FALSE
"2013-11-25",523.739998,1045.929965,37.639999,TRUE
"2013-11-26",533.399979,1058.410027,37.349998,TRUE
"2013-11-27",545.959999,1063.110034,37.599998,TRUE
"2013-11-29",556.069977,1059.589998,38.130001,TRUE
"2013-12-02",551.230026,1054.480001,38.450001,FALSE
"2013-12-03",566.319984,1053.26003,38.310001,TRUE
"2013-12-04",565.000008,1058.180032,38.939999,FALSE
"2013-12-05",567.899994,1057.340053,38,TRUE
"2013-12-06",560.019974,1069.869991,38.360001,FALSE
"2013-12-09",566.43,1078.140033,38.709999,TRUE
"2013-12-10",565.54998,1084.659996,38.110001,FALSE
"2013-12-11",561.359978,1077.290054,37.610001,FALSE
"2013-12-12",560.539986,1069.959989,37.220001,FALSE
"2013-12-13",554.429993,1060.789969,36.689999,FALSE
"2013-12-16",557.500023,1072.980037,36.889999,TRUE
"2013-12-17",554.990005,1069.859991,36.52,FALSE
"2013-12-18",550.769989,1084.749994,36.580002,FALSE
"2013-12-19",544.459991,1086.219958,36.25,FALSE
"2013-12-20",549.019989,1100.619972,36.799999,TRUE
"2013-12-23",570.090004,1115.099985,36.619999,TRUE
"2013-12-24",567.669975,1111.840064,37.080002,FALSE
"2013-12-26",563.900009,1117.460049,37.439999,FALSE
"2013-12-27",560.089989,1118.400026,37.290001,FALSE
"2013-12-30",554.519981,1109.46,37.290001,FALSE
"2013-12-31",561.019997,1120.70997,37.41,TRUE
"2014-01-02",553.12999,1113.120033,37.16,FALSE
"2014-01-03",540.980019,1104.999987,36.91,FALSE
"2014-01-06",543.929993,1117.320052,36.130001,TRUE
"2014-01-07",540.040024,1138.860015,36.41,FALSE
"2014-01-08",543.460022,1141.230079,35.759998,TRUE
"2014-01-09",536.519997,1130.239981,35.529999,FALSE
"2014-01-10",532.939995,1130.179983,36.040001,FALSE
"2014-01-13",535.730019,1122.980036,34.98,TRUE
"2014-01-14",546.390022,1149.400001,35.779999,TRUE
"2014-01-15",557.359993,1148.62002,36.759998,TRUE
"2014-01-16",554.250015,1156.219957,36.889999,FALSE
"2014-01-17",540.669998,1150.529974,36.380001,FALSE
"2014-01-21",549.069977,1163.700018,36.169998,TRUE
"2014-01-22",551.509979,1165.019986,35.93,TRUE
"2014-01-23",556.179993,1160.099984,36.060001,TRUE
"2014-01-24",546.070015,1123.830016,36.810001,FALSE
"2014-01-27",550.500023,1101.230079,36.029999,TRUE
"2014-01-28",506.499977,1123.010036,36.27,FALSE
"2014-01-29",500.749992,1106.920062,36.66,FALSE
"2014-01-30",499.779984,1135.389977,36.860001,FALSE
"2014-01-31",500.599976,1180.969963,37.84,TRUE
"2014-02-03",501.529984,1133.430025,36.48,TRUE
"2014-02-04",508.790016,1138.160032,36.349998,TRUE
"2014-02-05",512.589996,1143.200031,35.82,TRUE
"2014-02-06",512.509995,1159.959988,36.18,FALSE
"2014-02-07",519.679985,1177.440049,36.560001,TRUE
"2014-02-10",528.989998,1172.930037,36.799999,TRUE
"2014-02-11",535.959984,1190.179982,37.169998,TRUE
"2014-02-12",535.919983,1186.690067,37.470001,FALSE
"2014-02-13",544.429977,1199.899989,37.610001,TRUE
"2014-02-14",543.990021,1202.80004,37.619999,FALSE
"2014-02-18",545.990013,1210.879965,37.419998,TRUE
"2014-02-19",537.370003,1202.340051,37.509998,FALSE
"2014-02-20",531.149994,1204.110008,37.75,FALSE
"2014-02-21",525.249992,1203.790016,37.98,FALSE
"2014-02-24",527.550018,1212.510047,37.689999,TRUE
"2014-02-25",522.060013,1219.999986,37.540001,FALSE
"2014-02-26",517.349998,1220.169982,37.470001,FALSE
"2014-02-27",527.670021,1219.210005,37.860001,TRUE
"2014-02-28",526.239975,1215.64997,38.310001,FALSE
"2014-03-03",527.76001,1202.690042,37.779999,TRUE
"2014-03-04",531.239983,1214.909988,38.41,TRUE
"2014-03-05",532.360008,1218.260028,38.110001,TRUE
"2014-03-06",530.749985,1219.609995,38.150002,FALSE
"2014-03-07",530.440018,1214.789991,37.900002,FALSE
"2014-03-10",530.919975,1211.57007,37.82,TRUE
"2014-03-11",536.089973,1199.989986,38.02,TRUE
"2014-03-12",536.609985,1207.300052,38.27,TRUE
"2014-03-13",530.650009,1189.060009,37.889999,FALSE
"2014-03-14",524.68998,1172.80004,37.700001,FALSE
"2014-03-17",526.740013,1192.100057,38.049999,TRUE
"2014-03-18",531.399986,1211.260077,39.549999,TRUE
"2014-03-19",531.26001,1199.250004,39.27,FALSE
"2014-03-20",528.700005,1197.160055,40.330002,FALSE
"2014-03-21",532.86998,1183.040034,40.16,TRUE
"2014-03-24",539.190018,1157.930037,40.5,TRUE
"2014-03-25",544.98999,1158.720018,40.34,TRUE
"2014-03-26",539.779991,1131.970061,39.790001,FALSE
"2014-03-27",537.459991,1114.280005,39.360001,FALSE
"2014-03-28",536.859978,1120.149983,40.299999,FALSE
"2014-03-31",536.739975,1114.509999,40.990002,FALSE
"2014-04-01",541.649994,1134.88999,41.419998,TRUE
"2014-04-02",542.549988,1135.099984,41.349998,TRUE
"2014-04-03",538.790009,571.5,41.009998,FALSE
"2014-04-04",531.820023,545.25,39.869999,FALSE
"2014-04-07",523.469978,540.630005,39.799999,FALSE
"2014-04-08",523.440018,557.51001,39.82,FALSE
"2014-04-09",530.320015,567.039978,40.470001,TRUE
"2014-04-10",523.480019,546.690002,39.360001,FALSE
"2014-04-11",519.610023,537.76001,39.209999,FALSE
"2014-04-14",521.679977,545.200012,39.18,TRUE
"2014-04-15",517.959999,548.700012,39.75,FALSE
"2014-04-16",519.01001,563.900024,40.400002,TRUE
"2014-04-17",524.940025,543.340027,40.009998,TRUE
"2014-04-21",531.170021,539.369995,39.939999,TRUE
"2014-04-22",531.70002,545.5,39.990002,TRUE
"2014-04-23",524.750008,537.51001,39.689999,FALSE
"2014-04-24",567.770004,534.440002,39.860001,TRUE
"2014-04-25",571.93998,523.099976,39.91,TRUE
"2014-04-28",594.090019,522.97998,40.869999,TRUE
"2014-04-29",592.329979,536.330017,40.509998,FALSE
"2014-04-30",590.089981,534.880005,40.400002,FALSE
"2014-05-01",591.480026,538.530029,40,TRUE
"2014-05-02",592.580025,533.869995,39.689999,TRUE
"2014-05-05",600.959976,535.330017,39.43,TRUE
"2014-05-06",594.410027,522.570007,39.060001,FALSE
"2014-05-07",592.329979,518,39.419998,FALSE
